,id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountryformular,firstcountry,firstcompany,buyer,worldbank,YesNo,cerfomular,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyersornot,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,month,day,year,location,locationregion,buyercountry,projecttype,buyercompany,locationsubregion,buyerdetination,psize,cobnefits
1968,CDM02654,9M6XJWL8TSL59P23AFHLO8P7QFR63F,1858,Longzhou 1st Hydro Power Project,Asia & Pacific,East Asia,China,,Guangxi,Registered,Hydro,Existing dam,AMS-I.D.,31.3,,,7,0.0,23-Feb-09,120,371,656,TV-SD,,18.0,,18.0,8-Apr-11,25-Aug-10,47.0,39%,26,,BV Cert,United K. (Origin Carbon Management),Sweden (EcoSecurities),EcoSecurities,14-Sep-07,,,,20-Jul-07,29-May-08,21-Aug-08,23-Feb-09,,Correction 2,,13.0,2958.0,,,,,,11.30000019,363.0,872.3,#REF!,5.9,10.0,9.680000305,15.71,2013m9,,,1/15/07,Sweden ,Sweden ,EcoSecurities,Sweden (EcoSecurities,,1,15.71000004,15.71000004,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Business consulting and others,Environmental Services,Activities auxiliary to financial intermediation,1,15,2007,China,Asia & Pacific,Sweden ,Hydro,EcoSecurities,East Asia,Sweden (EcoSecurities,1,cob5
1969,CDM02405,PLGFNIIN0DYSVFINXJQXVM69CBBD06,1764,China Xieshui Small Rundle Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,Run of river,AMS-I.D.,28.4,,,7,0.0,6-Feb-09,111,339,597,SGS,,,,,,,,,114,,,Sweden (Tricorona Carbon Asset Management Sweden),,Hunan CDM Project Service Center,12-Jul-07,,,,1-Mar-08,3-Apr-08,27-Jun-08,6-Feb-09,,Correction 2,,8.300000191,3518.0,,,,,,5.900000095,208.0,713.9,,8.78,10.0,12.71000004,8.0,2012m4,,,9/26/06,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,0,8.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,9,26,2006,China,Asia & Pacific,Sweden ,Hydro,Carbon Asset Management Sweden AB,East Asia,Sweden (Tricorona Carbon Asset Management Sweden),1,cob5
1970,CDM08975,8GV9VF5O6PUIEUXD1EPW6NHX1QRANK,7867,Danba County Yanwogou 5MW Hydropower Station Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,14.9,,,7,0.0,1-Jan-13,0,119,268,CEPREI,,,,,,,,,67,,,United K. (Greenscot),,R&J International,10-Nov-11,,,,1-Feb-12,10-Oct-12,21-Dec-12,25-Oct-12,,,,5.0,4102.0,0.7244,,,,,5.5,372.0,1104.6,,6.67,10.0,9.93999958,9.71,2013m4,,,10/26/10,United K. ,United K. ,Greenscot,United K. (Greenscot),,1,9.710000037999999,9.710000037999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,Financials,financial institutions,Investment Management,10,26,2010,China,Asia & Pacific,United K. ,Hydro,Greenscot,East Asia,United K. (Greenscot),1,cob5
1971,CDM11546,OBJQK7VJ7E4HZ6FATP0ZFC1TG8R2CD,8038,Sichuan Luding County Xiasong Hydro Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,39.6,,,7,0.0,28-Nov-12,4,321,718,RINA,,,,,,,,,68,,,Switzerland (Vitol),,n.a.,27-Oct-09,12-Jun-12,CDM06597,,1-Oct-09,5-Nov-12,19-Jan-13,28-Nov-12,,,,12.0,4561.0,0.7244,,,,,12.30000019,311.0,1028.0,,8.63,10.0,10.88000011,11.84,2013m6,,,7/11/09,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,1,11.84000015,11.84000015,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,7,11,2009,China,Asia & Pacific,Switzerland ,Hydro,Vitol,East Asia,Switzerland (Vitol),1,cob5
1972,CDM03046,ZI1ZH3AMF317ZFOBF9UGS8LAL8S9SD,2046,Sichuan Cong'en 8MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,34.1,,,7,0.0,16-Feb-10,98,371,713,LRQA,,60.0,,60.0,24-Feb-12,31-Dec-12,98.0,61%,25,,ERM CVS,Japan (Mitsui & Co),,China Power Complete Equipment Company,11-Dec-07,,,,1-Mar-08,11-Aug-08,29-Nov-08,17-Feb-09,,Correction 1,,8.0,4375.0,0.975,,,,,6.1999998089999995,182.0,777.8,#REF!,7.83,10.0,14.28999996,10.0,2013m5,,,9/15/07,Japan ,Japan ,Mitsui & Co,Japan (Mitsui & Co),,0,10.0,10.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Materials,Iron & Steel,Metal Svc Center & Other Whslrs,9,15,2007,China,Asia & Pacific,Japan ,Hydro,Mitsui & Co,East Asia,Japan (Mitsui & Co),1,cob5
1973,CDM05876,M2KEQ23DEZVXMTHTXP29V8I2B1I9M7,4981,CECIC Shizuishan Grid-connected Solar PV Power Generation Phase I project,Asia & Pacific,East Asia,China,,Ningxia,Registered,Solar,Solar PV,AMS-I.D.,14.4,,,7,0.0,11-Jul-11,21,136,280,BV Cert,,18.0,,18.0,7-Jan-13,31-Dec-12,21.0,85%,18,,BV Cert,Sweden (Asian Development Bank+Government of Sweden) ,,Beijing Rightsky International,9-Dec-09,,,,1-Sep-10,11-Jul-11,1-Sep-11,11-Jul-11,,,,10.0,1665.0,0.9293,,,,,27.0,1874.0,2693.8,#REF!,6.59,8.0,7.7100000379999996,12.44,2014m4,,,6/23/10,Sweden ,Sweden ,Asian Development Bank,Sweden (Asian Development Bank+Government of Sweden) ,,1,12.43999958,12.43999958,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,Government,Supranationals,0,6,23,2010,China,Asia & Pacific,Sweden ,Solar,Asian Development Bank,East Asia,Sweden (Asian Development Bank+Government of Sweden) ,1,cob7
1974,CDM04769,LE3RTB9PKAKKAKB6K26OBHVX5L73U7,3273,Fujian Pucheng Taipingqiao Hydropower Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Hydro,Run of river,AMS-I.D.,18.6,,,7,0.0,18-Dec-10,38,186,372,JACO,,16.0,,16.0,11-Mar-13,21-May-12,26.0,60%,27,,Deloitte-TECO,Japan (Marubeni),,Shanghai JEC Environmental Consultant Co.,20-Jan-09,,,,1-Oct-08,28-Jun-10,20-Nov-10,18-Dec-10,,,,6.0,3465.0,,,,,,5.099999905,274.0,848.6,#REF!,7.65,10.0,11.17000008,18.95,2013m3,,12W/m2,3/17/08,Japan ,Japan ,Marubeni,Japan (Marubeni),,1,18.95000076,18.95000076,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Materials,Chemicals,Chemicals Distribution,3,17,2008,China,Asia & Pacific,Japan ,Hydro,Marubeni,East Asia,Japan (Marubeni),1,cob5
1975,CDM05765,0S4XMN6736B8X5FU7KH6X0X7L1PAUG,3492,Gansu Zhangye 7.2MW Yingke Hydropower Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,AMS-I.D.,27.1,,,7,0.0,7-Jan-11,54,271,543,GLC,,46.0,,46.0,14-Jan-13,30-Sep-12,47.0,97%,25,,JCI,United K. (Climate Bridge),United K. (Noble Carbon),Climate Bridge,6-Nov-09,,,,1-Jan-10,28-Sep-10,10-Dec-10,7-Jan-11,,,,7.1999998089999995,4796.0,,,,,,6.599999905,244.0,921.1,#REF!,8.99,10.0,13.05000019,9.47,2013m8,,,7/24/09,United K. ,United K. ,Climate Bridge,United K. (Climate Bridge),,1,9.470000267,9.470000267,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,7,24,2009,China,Asia & Pacific,United K. ,Hydro,Climate Bridge,East Asia,United K. (Climate Bridge),1,cob5
1976,CDM02619,WTKF174O0LC56D5B5CJIXCAGYO4SUX,2060,Shaanxi Shenyang 10MW Hydropower Project,Asia & Pacific,East Asia,China,,Shaanxi,Registered,Hydro,New dam,AMS-I.D.,30.2,,,7,0.0,23-Mar-09,114,356,634,DNV,,,,,,,,,113,,,United K. (Equity Environmental Assets Ireland),,Beijing EEDT Technology&Trade Co.,7-Sep-07,,,,26-Aug-07,12-Aug-08,21-Nov-08,23-Mar-09,,Correction 1,,10.0,3740.0,,,,,,8.800000191,291.0,877.9,,8.27,10.0,10.35999966,9.47,2012m6,,39 W/m2,4/23/07,United K. ,United K. ,Equity Environmental Assets Ireland,United K. (Equity Environmental Assets Ireland),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,financial institutions,Investment Management,4,23,2007,China,Asia & Pacific,United K. ,Hydro,Equity Environmental Assets Ireland,East Asia,United K. (Equity Environmental Assets Ireland),1,cob5
1977,CDM07773,0ZQ3X147T0OY3GZPMS21ZPC91UKNAD,5748,Yunnan Langgeluohe Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,39.3,,,7,0.0,1-Jul-12,20,334,728,Deloitte-TECO,,,,,,,,,73,,,Netherlands (China Carbon N.V.),,Cleanergy Investment Service (Beijing) Co.,22-Apr-11,,,,1-Dec-10,12-Jun-12,2-Aug-12,12-Jun-12,,,,12.60000038,4885.0,0.7134,,,,,10.39999962,266.0,829.0,,6.08,10.0,10.13000011,9.47,2013m12,,,5/17/10,Netherlands ,Netherlands ,China Carbon N.V.,Netherlands (China Carbon N.V.),,1,9.470000267,9.470000267,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Financials,Asset Management,Investment Management,5,17,2010,China,Asia & Pacific,Netherlands ,Hydro,China Carbon N.V.,East Asia,Netherlands (China Carbon N.V.),1,cob5
1978,CDM08165,K8YFH5EHBKDMJ1883KJSJSSKI9IMSZ,8753,Nam Pung Hydropower Project,Asia & Pacific,Southeast Asia,Vietnam,,Lao Cai,Registered,Hydro,Run of river,AMS-I.D.,21.0,,,7,0.0,1-Mar-13,0,164,374,ERM CVS,,,,,,,,,65,,,United K. (Grey K Environmental),,Caspervandertak ,12-Jul-11,,,,5-Aug-10,13-Dec-12,31-Jan-13,18-Dec-12,,,,9.300000191,4126.0,0.5465,,,,,9.100000381000001,435.0,981.2,,13.14,15.37,,15.4,2012m12,,,7/31/08,United K. ,United K. ,Grey K Environmental,United K. (Grey K Environmental),,1,15.39999962,15.39999962,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Specialty Finance,Other Financial Services,7,31,2008,Vietnam,Asia & Pacific,United K. ,Hydro,Grey K Environmental,Southeast Asia,United K. (Grey K Environmental),1,cob5
1979,CDM04869,GZQYHBP5F64Q7NEH2B3QJAQI3K2OYF,3478,Guangxi Xinglong Small Hydropower Project,Asia & Pacific,East Asia,China,,Guangxi,Registered,Hydro,Run of river,AMS-I.D.,34.6,,,7,0.0,13-Aug-10,82,359,705,TV-Rhein,,61.0,64.0,125.0,1-Feb-12,30-Nov-14,149.0,84%,18,,TV-Rhein,United K. (Climate Corporation Emissions Trading),,n.a.,24-Feb-09,,,,1-Apr-09,23-Mar-10,16-Jul-10,13-Aug-10,,,,10.80000019,3674.0,0.8712,,,,,9.0,259.0,830.2,#REF!,8.24,10.0,13.43000031,10.66,2017m4,,"25,83W/m2",10/24/07,United K. ,United K. ,Climate Corporation Emissions Trading,United K. (Climate Corporation Emissions Trading),,1,10.65999985,10.65999985,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Institutional Financial Svcs,Institutional Brokerage,10,24,2007,China,Asia & Pacific,United K. ,Hydro,Climate Corporation Emissions Trading,East Asia,United K. (Climate Corporation Emissions Trading),1,cob5
1980,CDM02634,OD6JRYHYOELTODU5XHBVFRFVA3L8FO,1759,Shuangbai Ejia Magahe River Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,49.7,,,7,0.0,24-Dec-08,200,598,1044,JCI,,182.0,,182.0,2-Sep-10,31-Jul-12,179.0,102%,21,,BV Cert,United K. (Standard Bank),,"Tsinghua University, Coway International TechTrans Co.",8-Sep-07,,,,26-Aug-07,2-May-08,20-Aug-08,24-Dec-08,,Correction 1,,15.0,4647.0,,,,,,11.19999981,226.0,747.6,#REF!,6.92,10.0,10.80000019,10.0,2016m4,,,1/12/07,United K. ,United K. ,Standard Bank,United K. (Standard Bank),,0,10.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Financials,Banking,Banks,1,12,2007,China,Asia & Pacific,United K. ,Hydro,Standard Bank,East Asia,United K. (Standard Bank),1,cob5
1981,CDM08883,W0RZ09XSPOM5V1SUEWXN2U2Z5MODVO,7075,Chang Raek Biomass Power Plant,Asia & Pacific,Southeast Asia,Thailand,,Nakhon Si Thammarat,Registered,Biomass energy,Forest biomass,AMS-I.D.,36.1,,,10,0.0,31-Dec-13,0,253,361,DNV,,,,,,,,,55,,,Germany (EnBW),,GFA Consulting Group,28-Oct-11,,,,25-May-12,23-Aug-12,1-Nov-12,28-Aug-12,,,,9.5,7920.0,0.5812,,,,,18.79999924,520.0,1977.6,,8.98,12.76,13.42000008,10.74,2013m12,,,7/22/11,Germany ,Germany ,EnBW,Germany (EnBW),,0,10.74,10.74,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utilities,Utilities,Utility Networks,7,22,2011,Thailand,Asia & Pacific,Germany ,Biomass energy,EnBW,Southeast Asia,Germany (EnBW),1,cob8
1982,CDM05872,ERL59TBHWB2W7O5MYYIIJKPK9BW1CU,4775,CECIC Taiyangshan Grid-connected Solar PV Power Generation Phase I project,Asia & Pacific,East Asia,China,,Ningxia,Registered,Solar,Solar PV,AMS-I.D.,14.4,,,7,0.0,10-Jun-11,23,138,282,BV Cert,,21.0,,21.0,22-Aug-13,31-Dec-12,23.0,94%,27,,BV Cert,Sweden (Asian Development Bank+Government of Sweden) ,,Beijing Rightsky International,9-Dec-09,,,,1-Sep-10,10-Jun-11,2-Aug-11,10-Jun-11,,,,10.80000019,1547.0,,,,,,27.20000076,1889.0,2528.0,#REF!,6.59,8.0,7.7100000379999996,12.44,2014m4,,,6/23/10,Sweden ,Sweden ,Asian Development Bank,Sweden (Asian Development Bank+Government of Sweden) ,,1,12.43999958,12.43999958,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,Government,Supranationals,0,6,23,2010,China,Asia & Pacific,Sweden ,Solar,Asian Development Bank,East Asia,Sweden (Asian Development Bank+Government of Sweden) ,1,cob7
1983,CDM10819,JDHPFLPFEWZJ43J91JGC6HDL9T556H,7506,Li County Suoluogou 1st Stage Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,33.4,,,7,0.0,9-Oct-12,8,275,609,CEPREI,,,,,,,,,70,,,United K. (Greenscot),,Greenscot,17-Mar-12,,,,1-Jul-12,26-Sep-12,7-Dec-12,9-Oct-12,,,,10.0,4607.0,0.7244,,,,,11.5,343.0,1145.0,,8.19,10.0,10.64000034,8.29,2013m3,,,10/20/10,United K. ,United K. ,Greenscot,United K. (Greenscot),,1,8.289999962000001,8.289999962000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,Financials,financial institutions,Investment Management,10,20,2010,China,Asia & Pacific,United K. ,Hydro,Greenscot,East Asia,United K. (Greenscot),1,cob5
1984,CDM11222,B5HPT01MSS23WB7NHE2MNQ0WK13V9M,7829,Xinjiang Hami Shichengzi Cascade I and II Hydro Power Bundle Project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Hydro,Run of river,AMS-I.D.,33.4,,,7,0.0,1-Jan-13,0,268,602,CEPREI,,,,,,,,,67,,,Japan (Carbon Capital Management),,KOE Environmental Consultancy,28-Apr-12,,,,1-Jul-12,12-Oct-12,18-Dec-12,26-Oct-12,,,,15.0,2813.0,0.7926,,,,,13.60000038,408.0,909.9,,,10.0,,9.47,2013m4,,,4/12/12,Japan ,Japan ,Carbon Capital Management,Japan (Carbon Capital Management),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,Materials,Chemicals,Specialty Chemicals,4,12,2012,China,Asia & Pacific,Japan ,Hydro,Carbon Capital Management,East Asia,Japan (Carbon Capital Management),1,cob5
1985,CDM06263,TTON3PBSJN2GOIXO58PA91M8O3FYAE,4141,Hubei XuanÕen Jintan Hydropower Station,Asia & Pacific,East Asia,China,,Hubei,Registered,Hydro,Run of river,AMS-I.D.,22.2,,,7,0.0,10-Feb-11,42,220,442,DNV,,,,,,,,,90,,,n.a.,Switzerland (RWE),Beijing Tianqing Power International CDM Consulting,7-Apr-10,,,,1-Apr-10,26-Nov-10,13-Jan-11,10-Feb-11,,,,8.0,3254.0,,,,,,9.5,429.0,1191.9,,8.05,10.0,10.27999973,9.47,2012m6,,,10/15/09,Switzerland ,Switzerland ,RWE Supply & Trading Switzerland S.A.,Switzerland (RWE),,1,9.470000267,9.470000267,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Midstream - Oil & Gas,10,15,2009,China,Asia & Pacific,Switzerland ,Hydro,RWE Supply & Trading Switzerland S.A.,East Asia,Switzerland (RWE),1,cob5
1986,CDM04635,6DCSBXJHFUCZ7U9QX7S2LGW8N64KM2,3047,Chongqing Longshui 8MW Hydro Power Project,Asia & Pacific,East Asia,China,,Chongqing,Registered,Hydro,Run of river,AMS-I.D.,27.0,,,7,0.0,25-Oct-10,59,276,546,TV-Nord,,70.0,,70.0,27-Apr-12,31-Dec-12,59.0,118%,18,,CQC,"United K. (Climate Bridge), Netherlands",United K. (Noble Carbon),Climate Bridge,16-Dec-08,,,,1-Mar-09,20-Oct-09,25-Feb-10,25-Oct-10,,Correction 2,,8.0,3473.0,0.9735,,,,,5.099999905,189.0,637.4,#REF!,8.01,10.0,13.18999958,10.66,2014m3,,,11/20/07,United K. ,United K. ,Climate Bridge,United K. (Climate Bridge),,1,10.65999985,10.65999985,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,11,20,2007,China,Asia & Pacific,United K. ,Hydro,Climate Bridge,East Asia,United K. (Climate Bridge),1,cob5
1987,CDM05751,YLE9UIVJZRYF4IR7C1K4OMWJA6E395,4774,Yunnan Yingjiang Zhina River 1st Level Hydropower Station,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,53.3,,,7,0.0,19-May-11,86,513,1047,RINA,,32.0,,32.0,31-Aug-12,15-Mar-12,44.0,73%,16,,CQC,Italy (ENEL),,Beijing Tianqing Power International CDM Consulting,30-Oct-09,,,,1-Sep-09,6-May-11,9-Jul-11,19-May-11,,,,14.0,4833.0,,,,,,11.0,206.0,785.5,#REF!,6.95,10.0,12.25,9.47,2015m1,,,1/8/09,Italy ,Italy ,ENEL,Italy (ENEL),,1,9.470000267,9.470000267,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Utility Networks,1,8,2009,China,Asia & Pacific,Italy ,Hydro,ENEL,East Asia,Italy (ENEL),1,cob5
1988,CDM03405,08MNXRUQM3PBD6HVCH0T8DHU7BODTB,3012,Yunnan Lufeng TuoÕan 10MW Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,34.2,,,7,0.0,10-Jun-10,87,361,703,TV-SD,,,,,,,,,98,,,United K. (Trading Emissions),,Yunnan Lufeng Fengyuan Hydropower Development Co.,19-Mar-08,,,,1-Mar-08,1-Oct-09,17-Feb-10,10-Jun-10,,Correction 1,,10.0,3950.0,,,,,,6.3000001910000005,183.0,627.0,,8.81,10.0,10.56000042,10.47,2012m9,,,10/17/07,United K. ,United K. ,Trading Emissions,United K. (Trading Emissions),,1,10.47000027,10.47000027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Financials,Specialty Finance,Other Financial Services,10,17,2007,China,Asia & Pacific,United K. ,Hydro,Trading Emissions,East Asia,United K. (Trading Emissions),1,cob5
1989,CDM07193,M79AEOX3GKBHZFDTZ690EB2N801ZA2,5419,Hunan Tongxi Small Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,Run of river,AMS-I.D.,25.0,,,7,0.0,1-Dec-11,27,227,477,DNV,,,,,,,,,80,,,United K. (Gazprom Marketing & Trading),,Karbon Energy Consulting Co.,4-Dec-10,,,,1-Feb-11,15-Nov-11,13-Jan-12,18-Nov-11,,,,8.199999809,3597.0,0.8529,,,,,7.900000095,315.0,958.4,,7.76,10.0,11.43999958,10.47,2014m10,,,6/23/10,United K. ,United K. ,Gazprom Marketing & Trading,United K. (Gazprom Marketing & Trading),,1,10.47000027,10.47000027,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Utilities,Utilities,Utility Networks,6,23,2010,China,Asia & Pacific,United K. ,Hydro,Gazprom Marketing & Trading,East Asia,United K. (Gazprom Marketing & Trading),1,cob5
1990,CDM10475,TFBP7ID6RYDB2374G5G8EO3BN4ICK2,7840,Yongping County Dawantang 2nd Level Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,22.7,,,7,0.0,7-Nov-12,3,185,412,RINA,,,,,,,,,69,,,United K. (Platinum Partners Value Arbitrage Fund),,Beijing Yongrijinglan Consulting,24-Feb-12,,,,1-Jul-12,23-Oct-12,27-Dec-12,7-Nov-12,,,,10.0,3590.0,0.6323,,,,,7.099999905,311.0,705.7,,7.79,10.0,12.09000015,10.66,2013m5,,,11/20/11,United K. ,United K. ,Platinum Partners Value Arbitrage Fund,United K. (Platinum Partners Value Arbitrage Fund),,1,10.65999985,10.65999985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,hedge fund,11,20,2011,China,Asia & Pacific,United K. ,Hydro,Platinum Partners Value Arbitrage Fund,East Asia,United K. (Platinum Partners Value Arbitrage Fund),1,cob5
1991,CDM10363,EQK1YCBU0RSGMHT48MCBYUD5OOVSXD,7076,Yunnan Yongde County Manghaihe 6th and 7th Cascade Bundled Small Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,34.0,,,7,0.0,1-Oct-12,9,280,620,LGAI,,,,,,,,,70,,,United K. (Platinum Partners Value Arbitrage Fund),,Hunan Tongzhou Environment Technology,14-Feb-12,,,,1-Mar-12,23-Aug-12,9-Nov-12,7-Sep-12,,,,11.0,4884.0,0.6323,,,,,40.09999847,1181.0,3646.7,,8.0,10.0,12.10000038,10.07,2012m12,,,10/20/11,United K. ,United K. ,Platinum Partners Value Arbitrage Fund,United K. (Platinum Partners Value Arbitrage Fund),,1,10.06999969,10.06999969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Financials,Asset Management,hedge fund,10,20,2011,China,Asia & Pacific,United K. ,Hydro,Platinum Partners Value Arbitrage Fund,East Asia,United K. (Platinum Partners Value Arbitrage Fund),1,cob5
1992,CDM07733,8L4I1XEAM0R15U1LZGK38G1VMECGVO,5685,Ninglang County Shenjiacun Hydro Power Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,22.3,,,7,0.0,10-Feb-12,20,199,422,RINA,,,,,,,,,78,,,Switzerland (Climate Protection Invest),,n.a.,14-Apr-11,,,,1-Nov-11,17-Jan-12,30-Mar-12,10-Feb-12,,,,6.5,4816.0,0.7134,,,,,5.599999905,250.0,858.5,,6.42,10.0,10.78999996,9.47,2016m9,,,12/24/10,Switzerland ,Switzerland ,Climate Protection Invest,Switzerland (Climate Protection Invest),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Financials,financial institutions,Investment Management,12,24,2010,China,Asia & Pacific,Switzerland ,Hydro,Climate Protection Invest,East Asia,Switzerland (Climate Protection Invest),1,cob5
1993,CDM10838,SGK6KMJPQ4CX7UU5NNJI7S6Z1V4EUH,9014,Hailin Dayangmu Hydropower Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Hydro,Run of river,AMS-I.D.,28.2,,,7,0.0,1-Jan-13,0,225,507,TV-Rhein,,,,,,,,,67,,,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),,SinoEnergy Development New Energy,21-Mar-12,,,,1-May-12,21-Dec-12,12-Apr-13,24-Dec-12,,,,10.0,3344.0,0.8420000000000001,,,,,16.89999962,601.0,1693.1,,5.96,10.0,,11.84,2013m8,,,10/19/11,United K. ,United K. ,DS Energy,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),,1,11.84000015,11.84000015,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Financials,Specialty Finance,Other Financial Services,10,19,2011,China,Asia & Pacific,United K. ,Hydro,DS Energy,East Asia,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),1,cob5
