id,idvalatvalidation,ref,title,ERPA
CDM09482,00HIL5BUIUSTH2GV076ZB0JEX88TH0,8296,Nam Si Luong 4 Hydropower Project,10/24/11
CDM11209,90W9Q0AV2CECEYK7CJL9YS1V5BB98Q,7301,Qinghai Chaqia 49.5MW Phase I Wind Farm Project,10/24/11
CDM10871,U4YAZ4PT0T10ZQWWBJTOZOBNTDNXU8,6900,Liaoning Changtu Tianqiaoshan Wind Farm Project,10/25/11
CDM08842,ZAOIGEWT031INM63C2BCFB99V6H2TN,5892,Anren Kaidi Biomass Power Project,10/25/11
CDM10420,YDQ3PHNSGZ5AHQ1K6OZWSMXZ1IZO3T,7289,Jiangxi Xiajiang Hydropower Project,10/26/11
CDM09183,R559NHOPSJQXA1WCZ330UXXDZ7GD93,8578,Zhenkang MaÕanshan 40MW Hydropower Project,10/26/11
CDM10653,TOSWRQSFAF7BKH5JQZ65HZR0PSUPBQ,7051,Huadian Ningxia Haiyuan Daju 49.5MW Wind Power Project,10/28/11
CDM10658,JX4P5NJ695OP1NB2OCGJ91SO1HDHPP,7085,Huadian Ningxia Haiyuan Danangou 49.5MW Wind Power Project,10/28/11
CDM10484,C5Z48CWTZ3IZBZBWGXXVF5KU2MN4CI,8857,Huadian Haiyuan Wuyuan Second Phase 49.5MW Wind Power Project,10/28/11
CDM10663,BYUKPYKX3YLUAZKRSW2VRPJATMINF3,6915,Huadian Ningxia Haiyuan Ganganliang 49.5MW Wind Power Project,10/28/11
CDM10519,5A47CW7HS960KXVLGEANDKKBZ6YKYP,6989,Huadian Ningxia Haiyuan Xiajiayao 49.5MW Wind Power Project,10/28/11
CDM09485,M1OAEUZRGPVZ2VCH21LL33ECK2V47Y,8708,Yunnan Danzhuhe Hydropower Project,10/28/11
CDM10314,4GHLCEVOEYKQUJLXRGF1AOXTMKGCAP,7643,Yanyuan County Baji River Phase III Hydropower Project,10/28/11
CDM09299,304Q2ELFKU4YMVQ1R0GLLJMTZMGBWZ,6726,Sichuan Shuoquhe Quxue Hydropower Project,10/28/11
CDM08693,L9YCMAMM6HK32DZU5WRMN3MFO2H1S8,6920,Genaohe Hydropower Project,10/29/11
CDM10407,SP5STFEW6YVJ40YKSN6GIU5FUXBK3E,8322,Guodian Shuozhou Haifeng Hutoushan Phase II 49.5MW Wind farm Project,10/29/11
CDM09445,FED8W0CSISAB88K48BX7JBM4SG9ILF,6166,Guodian Shuozhou Haifeng Liujiayao 49.5MW Wind farm Project,10/29/11
CDM10410,9GMFIQWR392AVCDOTGXQE5WECR6GOV,8409,Guodian Shuozhou Haifeng Hutoushan Phase I 49.5MW Windfarm Project,10/29/11
CDM09292,8GZT86YVFSAEDVP59CP18LFZYTEENW,6178,Guodian Power Youyu Gaojiapu Phase II 49.5MW Windfarm Project,10/29/11
CDM10730,JUQQLZWPESN6YD8XWNIA8Y7ED8R814,9332,Chonggang New Site Coke Dry Quenching (CDQ) Waste Heat Recovery for Power Generation Project,10/30/11
CDM08855,2EM0HWY4RPEP4IC7CN4CUINB7G9MF0,6969,Yunnan Province Deqin County Chunduole Hydropower Station,10/30/11
CDM08957,BRIM0JI7S5EBCQHKLX2MUKYPORKP90,9378,Tianjin Guanzhuang Municipal Solid Waste Incineration Project,10/30/11
CDM09009,GM711XBZ8M2LJV6U5S7GZL9O2LY6OE,5877,Mengyin County Solar Cooker Project,10/30/11
CDM10323,JO0VHQV0WWZ66T90QY2EWT0HLLWCBQ,7700,Zhangye City Sidalong II&III Bundled Hydropower Project,10/31/11
CDM09480,0O5OVQ3NPBTCGSLIHFX583FWJM8H9X,7480,Hunan Linwu Sanshiliuwan 48MW Wind Power Project,11/3/11
CDM08546,DXT3AK9LQEKACDDZCC7DVFATOTVJLO,8216,Baihubao Phase II 49.5MW Wind Power Generation Project in Shanxi Province,11/3/11
CDM09351,64MYU4JCMG4Y7L02CFKPDTX21KZB05,7184,Heilongjiang Dailingdongshan Wind Power Project,11/4/11
CDM08576,1F60I9YTDU6PTP693QLZGQ8NHAQIMG,6248,Datang Qiubei Yangxiongshan Wind Power Project,11/4/11
CDM09437,VGFI4ACCR4WLAXI0GOKKTK6IWOUZK1,6597,Heilongjiang Heihe Daheishan Wind Power Project,11/4/11
CDM09203,UWQSASVZY58708VM5EQ5FE4C8P32XG,6274,Xinjiang Longyuan Habahe Sa'ertamu Phase I 49.5MW Wind Power Project,11/4/11
CDM09471,NY3CGHAJBKM2QH2RDZOUBZVB25C6YM,6311,Shanxi Shenchi Huanghuamu Wind Power Project,11/4/11
CDM09268,L3529ETE3NB2K8BGONWYDROCSFZVEU,6683,Yilan Jiaxinshan Wind Power Project,11/4/11
CDM09418,K3126KHC95NTNG92N3LMD17GHO1UDS,6368,Heilongjiang Heihe Xiaoheishan Wind Power Project,11/4/11
CDM09326,FSMB8FVB914BM1AGY4HGXLJ21LYKBD,6431,Heilongjiang Keshanshuguang Wind Power Project,11/4/11
CDM08708,FQJ0GPREE5XZS8G0C9JFCVIS9X442S,6545,Yunnan Eryuan Fengle Wind Power Project,11/4/11
CDM09336,BK3RM2Q68A06XCKL5Y8C8BA79HBP3Z,6265,Heilongjiang Huangtuanling Wind Power Project,11/4/11
CDM08959,8GFPSMSFG9OXIVN7COZAZHDK327ZXX,6643,Inner Mongolia Damao Banner Mandula Nuoer Wind Power Project,11/4/11
CDM09321,8FZ1VEU0YZZIUHXHXYI87V6KGTUTM4,6215,Heilongjiang Yunwushan Wind Power Project,11/4/11
CDM09352,2EMUS9YOFO20ABEX2EXZGU4QC2IG8Z,6270,Heilongjiang Xiaobaishan Wind Power Project,11/4/11
CDM08718,KC4RZ9VC9BQQFYG1S0UM02UGI4V8KF,6633,Yunnan Eryuan Qilongshan Wind Power Project,11/4/11
CDM10470,08XHBULG6LHOM26F5ZVYO8Y757WSLH,7669,Xinjiang Tailanhe Phase I Hydropower Project,11/7/11
CDM09532,WENFQS3F4O94SQ0ZVSVTOI0NBWD885,7552,State Grid Renewable Energy Dabancheng Wind Farm Phase I 49.5MW Wind Project,11/10/11
CDM09265,8JR6A913H4IIXCK63EBORSMUHCSMQT,7277,Xinjiang YeÕer Qiang He Kaqun III Hydropower Station Project,11/10/11
CDM10492,8SE0LLAGWFRDO0EPUXDIK46GJRZFD0,6747,Ningxia Ningdong Lingwu Phase II Wind Power Project,11/14/11
CDM09385,T0J14WUR54RIFGBXWSMHA023V84M4B,7316,Pingquan Biomass-based Power Generation Project,11/15/11
CDM09315,FEUEY51NOK2M518QZ4KYV07314ZS23,7278,Rongge Hydro Power Project in Guizhou Province China.,11/15/11
CDM09313,AMNZE9Z5UA1E4R06JHOPPPJ1M89ATX,7010,"Shangjianpo Hydro Power Project in Guizhou Province, China.",11/15/11
CDM10332,J0H9MT3SZNXE4S7BSRXCNY9DGSJ4D7,7037,Shantou Chenghai Jieyuan Municipal Solid Waste Power Plant Project,11/15/11
CDM09322,CYPZVXWUL7G5X537FF566YI43AE3K6,6917,Ningxia Tongxin (Zhangjiayuan) Wind Farm Project,11/16/11
CDM09323,2O2I9IIRX8P5GP5VRHW8RL8A6WZOLV,6898,Ningxia Tongxin Datang New Energy Phase I Wind Farm Project,11/16/11
CDM11216,3KMS0ZN3TS7Y1SU0PEZMHOXAEJUM93,7510,Sichuan Danba County Kuiyonggou 1st Cascade Hydropower Project,11/17/11
CDM11249,4UP6DR4Z10W5RDMRR83RFFIOIAXA21,7519,Hunan Guiyang County Datan Hydropower Project,11/17/11
CDM10738,TEQ515KWGG9LYNJZE6Z19GNTK0OCAP,7210,Yuanmou Heimajing Wind Farm Project,11/18/11
CDM10815,AAKNSXJDEI3954PKRHKYJRC3C3FJRJ,8229,Xundian County Qingshuihai Wind Power Project,11/18/11
CDM10475,TFBP7ID6RYDB2374G5G8EO3BN4ICK2,7840,Yongping County Dawantang 2nd Level Hydropower Project,11/20/11
CDM10354,I4JGLQUUJHD9NKT5O74D4WJ09EIY5J,8135,Sunan County Xiyinghe I and II Bundled Hydropower Project,11/21/11
CDM10465,VXASXG1X93H08PPLA1EOEQNORBVACJ,6569,Hebei Bodeyulong Phase Three 49.5 MW Wind Farm,11/21/11
CDM10449,PEUV7B6MNQQJ7F7MU9XOJU7XA6ZHLW,6572,Hebei Bodeyulong Phase Four 49.5MW Wind Farm,11/21/11
CDM09507,MNWAESUW3S9QVRMSA9ANAD62I228ZY,6030,Huaneng Daqing Aobao Wind Farm Project,11/22/11
CDM09502,8ZTSJJ4FZ0YVSZKU8WBYAPHMIBNQD1,6078,Huaneng Daqing Wukeshu Wind Farm Project,11/22/11
CDM09501,6PBN9CSN3LZSJ8T8SL0H23X5FWFPYX,6076,Huaneng Daqing Heping Wind Farm Project,11/22/11
CDM09503,0OUHTUQWB5RX3V5A2XU795YM20Z2OO,6077,Huaneng Daqing Xinli Wind Farm Project,11/22/11
CDM09177,PL4JVY94ORJ89396LF0CHJLHGL4GYW,7497,Xinjiang AÕletai HuaÕning Hydropower Project,11/23/11
CDM09141,XPWQ0CXSAXII39CXE8VJ0HB7EBO3Y4,7394,Datang Wendeng Phase II Wind Power Project,11/24/11
CDM08876,GI0D5F71F1ZS4YHZYLPILPI5M5SW5Q,7393,Datang Pingyin Phase I Wind Power Project,11/24/11
CDM09426,N3XU1SD3PTX42NIQOZOWMNNUWS6TEM,7367,The Lebanese CFL Replacement CDM Project Ð in and around Beirut Southern Suburbs,11/24/11
CDM09422,MEOL7B9Y16LBQCYU94VN0AXE53UPL4,7386,The Lebanese CFL Replacement CDM Project Ð Mount Lebanon,11/24/11
CDM09421,65BE6M0YYRYK5HQJNKUU433CBQJZZI,7392,The Lebanese CFL Replacement CDM Project - North and Bekaa,11/24/11
CDM09417,3QFBY9O6CMCQPGAP5Y11DIY3D9VJHX,7358,"The Lebanese CFL Replacement CDM Project Ð in and around Beirut Central, Northern and Eastern Suburbs",11/24/11
CDM09420,5CDRH4V2UWUGSHLLFRS6TRS6B2J4SN,7214,The Lebanese CFL Replacement CDM Project Ð South Lebanon,11/24/11
CDM11976,2Z7HDR91YU66LI2INOZ36PS3ZUM3QC,8256,Gansu Huadian Yumen Heiyazi West 48MW Wind Power Project,11/25/11
CDM09335,1CSUAHHREJQPGV9D73U8QPT6Y6REVG,7507,Qinghai Maqin Gequ Level 2 Hydropower Station,11/25/11
CDM10292,HZJSTGIPE0XBRQWYJIKEO7BGLX7EFO,6805,Linkou Shengli Wind Farm Project,11/25/11
CDM10291,DB409JFRYC5LX69O8X6YWOOPKNLJQM,6769,Zhaoyuan Xinlong Shunde Wind Farm Project,11/25/11
CDM11485,V3ZMZFNCTXA15691VDZME1ZWQ26M0O,8098,Inner Mongolia Alashan 20 MWp Solar Power Project,11/25/11
CDM10659,VTAPNW1CUAT7BN8WLRYYZCAVBTPMI4,5971,Raoping Haishan Wind Power Project,11/25/11
CDM09490,EX90QTH9XKRIJKBB5VOJ83PBIJSZ4G,7806,Shanyang County Kuanping 1st and Kuanping 2nd Level Bundle Small Hydropower Project,11/28/11
CDM09348,YU7TTFSL70RZCHVR3G892BKBK6FNWG,7656,Ganzi Prefecture Shuoqu River Dongsong Hydropower Project,11/29/11
CDM09494,X1KTY1RVK75HGBCP2W868SZ6130M86,6963,Qiqihaer Nianzishan Wind Power Project,11/30/11
CDM09504,CCZR50D0U8PK7LRO0DIS2FJ15N0I8S,6965,Datang Jixian Taiping Wind Power Project,11/30/11
CDM10845,HC1JXUS1487YFZGNYJ659LGEUZVD3A,9155,Shanshan Feichuang Jingxi Waste Heat Recovery Company Waste Heat Utilization for Power Generation Project,12/1/11
CDM10776,XY64QV17JLLQH2PA9UBKTEWQD70BJO,8711,Geermu Solar PV Power Generation Project,12/1/11
CDM09065,80OJ7K3E6ILW8WJMEPZ588KPKBY8KE,6710,Shaanxi Fanshigou Phase II Wind Power Project,12/6/11
CDM10763,5Z7I4HJ8R4OBD6RSJNV0Q4I5069F9Y,7996,Shanghai Jinshan municipal solid waste incineration for Power Generation Project,12/7/11
CDM08790,OKDKWV24PW8GU63MBZZLR3Z8578VPN,6941,Qinghai Minhe Huangshuihe Xiakou Small Hydropower Project,12/8/11
CDM10283,AGBRCUZOE4B54Y1CVFO4AFBAYQANUH,9183,Myagri Bio-organic Plant at TDM Kemaman Palm Oil Mill,12/9/11
CDM11551,5H7WZ3BMXYVBIORUXXO53QEOKFNFPM,8878,Gong County Shibeikou Hydropower Project,12/11/11
CDM11100,LD4Z6YXQ81I9LI2GW4T158SFIY9EV4,7942,Pujiangling MSW Incineration for Power Generation Project in Fujian Province,12/12/11
CDM11226,WRG5CMIRIDOX6EVJD2TDKIBVH7SXC8,8454,Shaoguan City Shaoneng Biomass Power Generation Project,12/14/11
CDM08834,S2YTBWS1E6WQV97EXQR8DC4F6DMZC4,6253,Henan Yuxi Yanshan Wind Power Project,12/15/11
CDM10284,J91I74OC90RKQP8NDQNA0CR1NOIATC,6839,Yunnan Yingjiang Sashuihe Erji and Funing Qinghuadong Bundled Small Hydropower Project,12/15/11
CDM10976,RW16IPE2S0KO6XQ2RTIMMJYLSMIXGU,7170,Huaneng Tongjiang Jiangsheng Wind Farm Project,12/15/11
CDM10970,K1M5ZXBY53I29EHH94U654U2Q8TZEP,7004,Huaneng Tongjiang Linjiang Wind Farm Project,12/15/11
CDM10476,PNTMWYAXL9Y4W1BR6DRRZXK9PZCNJX,7646,Sichuan Songpan County LongÕantang Small Hydropower Project,12/16/11
CDM10684,I3BRBDB84LXVHJ7TWWXYMRDB4LUFBF,8313,Sichuan Songpan Daxing Hydropower Project,12/16/11
CDM08618,99KYTA5PHEZIHLW88ZKPR50Z5GKR2C,6423,Ningxia Hongsipu Wind Power Plant Jiaze Third Phase 49.5MW Project,12/17/11
CDM08713,K3SEA4GU8CVY76NX8VJTE34WBVNMQZ,6585,Tuokexun Wind Farm Phase II Project,12/20/11
CDM10879,UAM83J9UDTL7UT3HCA9NZN0458SJ7Z,8118,Lichonggou Landfill Gas Recovery and Utilization Project in Liuzhou City,12/21/11
CDM10512,Z6WFDN3RXVFAQTQQ9V82QKULS7FSK9,7696,Yiliang Baishuijiang Wenjiao Hydropower Project,12/21/11
CDM10510,QGZDVZQDE1TIIKUGVKJ2EQ4M60DUU5,7679,Yiliang Baishuijiang Niulu Hydropower Project,12/21/11
CDM10509,L2A2L4MY4UKG9IDEOI062LTLDZTKP3,7164,Yiliang Baishuijiang Liuxi Hydropower Project,12/21/11
CDM10511,896IGF5B5DONNJR8BMKPBR7W3K5BGP,7690,Yiliang Baishuijiang Shangbaishui Hydropower Project,12/21/11
CDM11700,HGA7YI0HOOBCHR2KHLJXHHR8OGCIY1,8698,Pinglu Fengkou Wind Farm Phase II 49.5MW Power Project,12/21/11
CDM10495,GUMH3B7YA13IHGFFXC36KL62K8CE12,7172,Zhangbei Dahulun Phase II Wind Farm Project,12/23/11
CDM10742,JIZ9HGUFBIMV54RZUBZOW3TS7ABQZN,8106,Shanxi Majunyu CMM Power Generation Project,12/24/11
CDM10411,XBUCOVRT1WSTM7LP14MQYZ7A8XXWNH,6955,Shaanxi Fengxian Guanritai Wind Power Project,12/26/11
CDM10971,TTF7CAS5QURAQR6TVF9CRL92MC1WRB,7122,Xinjiang Longyuan Tacheng Laofengkou Wind Farm Phase I 49.5 MW Wind Power Project,12/26/11
CDM10853,NMKVAMDTH7ZTIZP5T718I2KSDNO7D0,7011,Zhejiang Zhoushan Jintang Phase I Wind Power Project,12/26/11
CDM11290,ISFHOX668WQH396TY3DVCOG8Q56QA4,7136,Xinjiang Longyuan Balikun Santanghu Wind Farm Phase I 49.5MW Windfarm Project,12/26/11
CDM11059,HI2C06P8SK1S1F2MLOV324RFHV2JTX,7501,Jiangsu Dafeng Wind Power Project,12/26/11
CDM10412,82HRDJ32YQ4CW34SI3BDWUZFLH010Z,8558,Aba District Fubianhe Yangjiawan Hydropower Project,12/28/11
CDM10713,3KYZ4IEJF3PHAED3Q6VZX8LCU9MDEC,7532,Linxiang Langyahe Hydropower Station,12/29/11
CDM10889,AMZLVLMMWOYJG3C1SV2LCDFS5FHW74,8804,Nam Na 3 Hydropower Project,12/30/11
CDM09523,7VPZXULR5FCCUHJIENRDFGT5TXXK9Z,8254,Nam Si Luong 3 Hydropower Project,12/30/11
CDM09243,T2492S08K9MRM5NM91RX9NJUEDKUSG,7565,CGN Mishan Panjiadian Wind Power Project,12/30/11
CDM10721,SFHYDGBI197YADEYO7TIIAIGL317E9,7244,Datang Zhaoyuan Jinling Wind Farm Phase I Project,12/30/11
CDM10729,EPFGXG00ROM6872HD55Z8BAVZBBB9P,7512,Datang Haiyang Xujiadian Wind Farm Phase I Project,12/30/11
CDM10726,AW3012MJSNC3POQZBL9DYIMZYJ97C4,7511,Datang Qixia Sujiadian Wind Farm Phase I Project,12/30/11
CDM11398,IG81MJSLSJFULXY6VFFKH2BZDD32ND,7971,Jingneng Saihan Wind Farm Phase III 49.5MW Project,12/31/11
CDM09464,7FWBUQ2IGH4SOLS77PBUP61Z2R95LS,7904,Shenergy Damao Banner Bailingmiao Wind Power Phase I Project,1/3/12
CDM08832,SM3DBM62EVZ16HOWZ32XGEOK03LYQ0,7919,Amitea Small Hydro Project,1/3/12
CDM09508,3C1SPGNU82TFSPKRO43MWQT1HN14N6,9015,Ningxia Datang International Qingtongxia Solar PV Grid-Connected Power Station Stage II 20MWp Project,1/5/12
CDM11152,WSBGD4MK1GMHOGSZHXJG9SA3T05Z2E,8006,Huineng Low Concentration Coal Mine Methane Utilization Project,1/9/12
CDM11030,XJHYVXSB864WV8M0L8S3OMYUJ35A0A,7678,Zaoyang Biomass Power Generation Project,1/9/12
CDM11197,KUA97NZWAWJAL65CSLH93R1KPKE2MR,6953,Shanxi Huadian Yanggao Nandingshan Windfarm 48MW Wind Power Project,1/10/12
CDM11060,S5G3Y1WA0421ZL21ZLOYV4LE5EGOSR,7686,Guizhou Pan County Sige Phase I Wind Farm Project,1/10/12
CDM07581,KL06P6NPKPYPHR3QDKTLJJCEXEB2J2,7526,2_15MW Biomass Cogeneration Project,1/12/12
CDM10996,XYTXGIV3R8EZM2DB6SLIX3X6VRIOFW,6266,Kaidi Yongxin Biomass Power Project,1/18/12
CDM10997,0F0KA18Z7ET0JXDFXJBEEG5C22YP02,6224,Kaidi DeÕan Biomass Power Project,1/18/12
CDM10386,UOKGRWILG0D1RSZCB97GUNVIAMY8SL,7389,Nam Can 2 Hydropower Project,1/20/12
CDM11899,FZ7JWVY0YQHBSUSHFE2Y0Z5GO2OJ7L,7877,SDIC Barkol Santanghu Wind Farm First Phase 49.5 MW Wind Power Project,1/23/12
CDM10749,NFIHGTDQ0BXYORB93IYNNJKP4LF66B,6906,Liaoning Longyuan Kangping Xiguan Wind Power Project,1/30/12
CDM11774,ZAT2RU2IP1RA5DXBA3AWR0F8A9JZR2,8466,SDIC Dunhuang First Phase and Second Phase Bundled Grid-connected Photovoltaic Power Generation Project,2/3/12
CDM10692,XMHT6GTKSW3TPHBWNFD8HNPEYTGC4S,8143,Datang Zhaoyuan Biguo Fushan Phase I Wind Farm Project,2/3/12
CDM08240,1KYOOY50HOYKREF3KUH18KPGJSLYV5,6796,Lanzhou Bus Rapid Transit (BRT) Project,2/7/12
CDM11188,67AUIQRH5PVUTH4W99CWJPASHFV35T,6931,Huadian Beijing Miyun 20 MWp Photovoltaic Power Project,2/10/12
CDM11278,ASQOKCCNN9CPAGXVOZEWPR9Y00621I,7530,Gansu Dunhuang 50MWp Solar PV Power Station Project,2/15/12
CDM10343,0VXDMOE0ZJAH6UURNPA9PYIC9FPSTP,6681,Hunan Chenzhou Xiangdian Luhejin 48MW Wind Power Project,2/15/12
CDM11515,E17UQ8WCKNUC25KMYAFMBVMSNZ9KDR,7906,Huaneng Gaizhou Qingshiling Wind Farm Project,2/16/12
CDM11107,NRTN0DES2BTQL7TC8RYWITJKBRD1JQ,7666,Hebei Weichang Chaoshuihai 49.5MW Wind Power Project,2/17/12
CDM11204,EBNURUAI8VM48WBDPFSOGNHG9H7FKN,7189,Hebei Shangyi Longyuan Qilinshan Phase II Wind Power Project,2/17/12
CDM11014,69K30Z19K8263GQXNKI11SUWPW8B0G,7175,Fujian Putian Zhongmen Wind Power Project,2/17/12
CDM10371,CRRJNODMM29TJNKGHPYLLUTEX1EJPY,7202,Yunan Fumin Baihuashan Wind Power Project,2/20/12
CDM10745,2EXPQ54522SUUUTP2KRJ6JSA9V94X7,8768,"Qingtongxia Aluminium Co., Ltd. 350kA Electrolytic Cells Upgrade & Retrofit Project",2/20/12
CDM10858,U81BKB3K3SS4K9J4S41FZ3XAIBF5N2,6450,Huaneng Shaanxi Jingbian Longzhou Phase II Wind Farm Project,2/22/12
CDM11146,MLAJHF8B9TPXBMTPT4Z1Q1XZ0RR5I3,7058,Guodian Beipiao Taojiagou Wind Power Project,2/24/12
CDM11948,XXAEYQSVGHKFSDFJF1963X9KQHO6O7,8218,Huadian Akesai Dangjinshan Second Phase 49.5MW Wind Power Project,2/27/12
CDM09561,N6H4JTHCWUIFIHL0EHUKY3AOK9VLNF,6785,Siping Shanmen Phase II Wind Power Project,2/27/12
CDM11010,UTR5L63GGF1HA2TM71JMFD5C0DTLJP,7408,Guodian Jingbian Jishanliang Phase II 49.5MW Wind Farm Project,2/28/12
CDM11021,KT9N9QM4XF1JGL8F67LPSFWGGXEUWU,7424,Guodian Jingbian Jishanliang Phase III 49.5MW Wind Farm Project,2/28/12
CDM11011,HWGU7SIN4DESA68N7W9C6SI8MW296X,7409,Guodian Shaanxi Jingbian Jishanliang 49.5MW Wind Farm Project,2/28/12
CDM10964,B64JHJNOKXD9CRC5M6U3P7ZNYFNDZC,8092,Guodian Shaoyang Xinning Fengyudian Wind Power Project,2/28/12
CDM12119,63ICXVHHIB8JEYYFVTFJL1ELTGXLG4,8523,Nanhun River Stage 4 Yang Street Hydro Power Project,2/29/12
CDM10856,LOY5BIOJBFC9M5KLHNSL3WK9AUAYF1,7341,Datang Changqing Phase II Wind Power Project,3/5/12
CDM10850,XC7IQMSDJ65G88QSB5I55FBZ24U2O3,7826,Heilongjiang Kedong Aihua Wind Power Project,3/5/12
CDM10801,YJ6TNI1QSR3L2PP5SPY0MLIF9I7SKO,7551,Heilongjiang Daqing Lvsecaoyuan Wind Power Project,3/5/12
CDM11365,AJ3V904784M0YBYV9SXO2L5J71IRIJ,8357,Wulanhua Wind-farm Phase II 49.5 MW Wind Power Project,3/6/12
CDM10982,PGLM4NEVIHU0U0BZLWN967WH7NPNE2,7153,Yunnan Jianchuan County Jinhua Wind Power Project,3/7/12
CDM11110,IFBMR1SXXNJEIP6CUCGZ9WB8M6FNLB,8281,Jilin Gongzhuling Longshan Phase I Wind Power Project,3/7/12
CDM11118,FECQJEKQZC9FKKHVOTTU0RLKBVU6UN,7321,Yunnan Jianchuan County Xuebangshan Wind Power Project,3/7/12
CDM11019,615G6TWW0CVS1AMRLATT1XH3QLR4LX,7190,Yunnan Jianchuan County Baishanmu Wind Power Project,3/7/12
CDM11326,0DXEMV4PMJ3RGETXNUGKTVR1W2OXYI,7677,Gansu Subei Mazongshan Gongpoquan 49.5MW Shiyan Wind Power Project,3/7/12
CDM09044,RSWSXXY3P05WHKBYHX6M8LE7BDQHXV,7381,Fujian JinJiang Jinjing Wind Power Project,3/9/12
CDM11360,8ON7NR1O74C010D5NMPBNMRI4AYGZZ,7744,Huaneng Dali Qingshuigou Wind Farm Project,3/9/12
CDM11293,QPUYXF29DA5OPEAIDKKAC5IHTVRIFE,7508,Tianrong Binzhou Zhanhua Phase I Wind Farm Project,3/9/12
CDM11296,V3JMOVCP6HZQ7B1PYDX8A6PP09AKBA,7124,Inner Mongolia Shangdu Phase I 49.5MW Wind Power Project,3/9/12
CDM11189,C9HVCST3ADXELWKI96Q0RSO01R366R,6895,Huadian Xuwen Huangtang Wind Power Project,3/10/12
CDM11192,QWI8WHVATKJH5VM5O6FK9OBO8GBR49,7324,Jiaohe Kaidi Biomass Power Project,3/11/12
CDM11113,5UL0HL8KJLSWWQO4KHRNQWMY34D59I,7946,Gansu Pingshanhu 49.5MW Wind Power Project,3/12/12
CDM11574,ESG4T6Z6GLC113HW15LIAOA6R1AC4Q,7680,Inner Mongolia Shangdu 49.5MW Wind Power Project,3/13/12
CDM11139,K8GTV98WC3VBJDSVAO0QLS5E5N5GCD,7886,Gansu Kuangqu Sanshilijingzi 49.5MW Wind Power Project,3/13/12
CDM11138,JPWGEDN03TW95FDAQ0SR8TYIXWXM9G,7707,Anhui Fengyang Caodian Wind Power Project,3/13/12
CDM11198,H55JAXG50CNFL7J1ED8V0LZM81NR0X,8356,Xinjiang Longyuan Balikun Santanghu Phase II 49.5MW Wind Power Project,3/13/12
CDM11784,BPG46TZDGSUA2V7TQA1XN51HXLKWVN,8657,Xianyou Caoshan Wind Power Project,3/14/12
CDM11409,U1PYR2SKRY1PZGW84MM57Y3F4KM0MN,7745,Huaneng Hezhang Dajiucaiping Wind Farm Project,3/14/12
CDM10881,H6A7NBSXHJKMARED6Z1PMXZS2IFAUH,7853,Huangshi MSW Incineration Project,3/15/12
CDM11579,OIFATB992TFZFQN9U9CBVK3RSMXAE7,7459,Jiami Phase II Hydropower Project in Yanyuan County of Sichuan Province,3/18/12
CDM10728,UTEGB9W1M0QFMH2F471R8P07510DXA,6926,Liaoning Longyuan Kangping Shajintai Wind Power Project,3/20/12
CDM11255,5BG6KF11UTYPQUAABNQV6BE40C0G3O,7661,CGN Gaizhou Shagangzi Wind Power Project,3/20/12
CDM11277,86LMA1XK1447N3Q8XGVX7M1EIRRR1D,6998,Minqin Hongshagang Xianshuijing West 49.5MW Wind Power Project,3/20/12
CDM10472,HVO0PQYV494D0ULBP2WZQA9D6UNR4J,7694,Suzhou Phase III Municipal Solid Waste Incineration for Power Generation Project,3/20/12
CDM11158,TZ0752IBKBPZSXURAAOTRIVTZR8367,8737,Dala River Goujiesi Hydropower Project in Diebu County of Gansu Province,3/22/12
CDM11790,JAAZKGITNEWPZWMRHFZIUGO5OYLB92,7935,223 MWel Combined Cycle Power Plant (CCPP) Skopje,3/23/12
CDM10857,P1BW0AA15U64YWW49BZ1QJU0ZJ4FCU,7091,Datang Tuquan Laoyeling Wind Farm Phase II Project,3/24/12
CDM12118,GS7O8K97D38N5KNV9ZN6UEEHWNIB8W,8571,Jinping County Kesikou Phase I Hydropower Project,3/28/12
CDM08647,J8IH794TPQ7XVXVKHK5ZKWUQHEE2S9,5819,Henan Province Ye County Matoushan Wind Power Plant,3/28/12
CDM11335,PBC0ZD8CFGMHQOEID41QMD8Z68PDTD,7072,Inner Mongolia Longyuan Manzhouli Gaoerzhen 49.5MW Wind Power Project,3/29/12
CDM11330,P5N3OAO65RJK873NMUYKX6H6A2CHSR,7317,Yunnan Shilin County Zhiguoshan Wind Power Project,3/29/12
CDM08715,FD9APO6OXRRU2E0WS661XPMIDTZJ5S,9041,Ningxia Jingneng Lingwu Xinhuo Wind Farm Project,3/30/12
CDM11343,QZJRRJEMXGPXXL2MX5955K9WH4GQCZ,7742,Xinjiang Guodian Alashankou Phase III 49.5MW Wind Power Project,3/30/12
CDM11349,G240QQYR47EOFRG61PR9OAKHWQ5MHM,7425,Fujian Putian Nanridao Phase IV Wind Power Project,3/30/12
CDM11883,8ZGKUHGOCX6GLFFMBE66ERJ73BVZHR,8662,Huaneng Tongyu Tuanjie Phase D Wind Farm Project,4/10/12
CDM11884,6A437MOBUC8BWNGF8A3I5G0KC1N5F2,8663,Huaneng Tongyu Tuanjie Phase E Wind Farm Project,4/10/12
CDM10514,OYDGS7AZPBRGCLIRQ3A3OMHUIABDYI,7993,Huaneng Shenchi Taipingzhuang 49.5MW Wind Power Project,4/11/12
